PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,Target
-6.457115987725555,-2.0801709403573145,3.0247647164903784,1.7729361275517148,-0.015393649444933377,0.12380516429956323,0.0910740815952551,-0.27063649965941283,-1.4670061384359203,-0.2194019407904222,0.9372311633080218,-0.06918181184493977,-0.9694153711641535,-0.7453916357608622,-0.5847839068760889,-0.8486443053578103,0.07076854774690278,-0.01099349194748811,0.41512955971172116,-0.050443877049729614,1.0
-7.663785785334188,3.843852460091169,1.4475789185026517,1.183389167922209,-0.9877595644243584,-0.0353191167835325,0.7615073138537776,-0.049752659329374255,-0.3888933296657314,-0.858296067686109,-0.3455950843168528,0.31101043174470844,-1.424178803820617,0.5961015229150048,-0.2644089023892369,-0.21469898576175964,0.2608205533042669,-0.05840233491223487,0.02165853335769302,-0.557661968182152,1.0
-4.713521905055976,-4.268034530051827,1.7126439412613532,-4.195274377603112,1.1850051672658473,-0.4511804168914354,-0.6061588345900151,0.2701511342275279,0.6114264485842456,0.5934063812895216,0.4871288476334949,1.1254176752612,-0.003703909051284149,0.0890451108809921,0.03661448815665313,-0.4739507731332299,-0.025588300834717997,0.22691857765820594,0.19617823565014886,0.3225036235598695,1.0
3.668930122067799,-6.607924907843477,11.277476472983503,7.140636837077905,-8.85687332452888,-1.4189778281895715,-2.508784511819918,0.48532877635864313,4.491270196667676,-0.22302162498943923,-3.3192967617873412,0.6700212908622563,0.7439361075735769,0.7238720595703743,0.3460028256947929,0.33565035459929327,-0.7447163843654694,-0.9975341115717868,0.18574015767851038,0.44333065165166063,1.0
-5.570792094561199,-0.4162446895446782,-1.31440990017436,-2.2171677593507435,0.5774401143126743,0.4099079030794247,-0.3819397490393349,0.9906483609163123,0.5022070936610725,-0.15259439863705992,0.38898181532102116,-0.21762169511820872,-0.32852318404154,0.5568585471439619,0.48654135959262546,0.2012889979754845,0.16776595056203647,-0.41217853590472525,-0.3234183656578119,-0.33235791455372155,1.0
-7.377493083024156,-4.092695534577408,-0.09798125925029497,0.1518525306809959,1.212932552585505,0.5702454351177211,0.20481835692027417,0.5689486814299625,0.36902336077436193,0.668156478510048,1.128045729146549,0.35525965194697406,-0.4114004873111521,-0.567264661901475,0.15906220203203797,-0.43333080128943285,0.016680766540953462,0.3205843231333461,-0.007935046546724278,0.06572566737050219,1.0
-5.383751784403413,-2.31066226585794,-1.590932820197942,-3.498367178732557,-0.3908415410507042,0.11211647524365198,-1.4000166620667494,0.04099180513305206,2.251113889904401,1.8754901823303571,-0.4844507081397681,0.8521206824036346,0.99945608535605,0.024393702833469755,0.8434967263813415,-0.06404147539087954,-0.22900436682556613,-0.3390872307814991,-0.05660978664834093,0.15341662004149947,1.0
-3.1889836433759378,-2.080340017913925,-1.925035181279986,-3.5076262007444496,1.5501585781235647,0.7441728578962434,-1.7976276137716836,-0.8903412563414301,-0.5134853750117885,0.7106879024858461,-0.6499952140980423,0.02175350118161917,0.6323867406773332,0.017449221550089655,0.39122928955237846,0.5839431229896117,0.09052178501519031,0.27857004998290164,0.0614937557600127,-0.06988526830464553,1.0
-4.190892609923399,-6.052186683492277,5.263733131560944,-2.434041113580588,-1.8302211929345331,0.21385604780409118,-0.6515596528553564,-1.732377492689371,2.8806567623575745,2.539988880286292,0.03223202205034248,1.1523438508969281,0.47637593559761093,-0.6940187854012895,1.116307579584376,-0.7523324610468028,0.46975346550445407,0.01807819220056528,-0.16612961007872062,-0.06944498834571122,1.0
-6.607031270270179,3.4787588371560285,1.7026654413283508,7.808619271277756,-5.1752221902708175,-0.7942182761023555,0.7389125391155016,-0.14672055495541292,5.5978681286903536,-0.4137390906980287,-0.8454845225350396,1.1409419100744376,0.6003553342225489,0.7097590134740988,0.07143874891401514,0.7850901810216669,-0.6578837842061019,0.522235050713886,0.10655822151918089,0.3353354577709005,1.0
-4.775889008729599,0.20642507188290338,-1.3579456079481986,-3.9004731948673212,1.5162850678897501,-0.8623498538043874,0.06200013166474905,0.7137279651742695,0.18837592802269176,-0.5075263328099864,-0.4918749463427645,0.015685762654989444,0.39972546024928524,0.7864696036240714,0.25238029113262433,-0.11608505364263894,-0.6167100432670105,-0.325550272867071,-0.6731138591037193,0.29418884749919477,1.0
-4.904414674169377,-3.4866552396127393,4.322036410131982,-1.1268198739590387,-3.008536695273048,1.8860916658830182,-0.7666117884609591,-2.6101184350928737,1.4106796176551257,1.5395367511063816,-0.2701688591838136,0.08873383064534046,-0.5511890957937642,-0.8868775258735361,0.8989034444710433,-0.6739093917599978,0.5494554150090641,-0.4504222515525975,0.2936925746786491,0.15714804521246406,1.0
-3.7795332252939104,0.7187320881664616,-2.33460059042695,-4.675379810944131,-0.23443012579696565,0.6067255963324708,-0.015493948262699314,0.30093513013936213,-2.4186782843837533,0.07221353659480789,-0.3691528762509731,-0.5468017242868828,-0.5169450926859637,0.2961447054330447,0.5784012246542344,1.0458537480579475,-0.028988230089845524,0.24728044775593092,-0.22778030773839184,0.12416579411904821,1.0
-7.613992899703481,8.073331306297076,-1.160153424477621,-0.7921095085174543,2.7567490143375926,0.16234514536425082,2.3050766826333833,1.0310015283169345,0.056991716504402344,-0.4670936457463909,0.9746863822416376,0.16669939644595758,0.2431905320432095,0.11510546009892553,0.007621443400808781,0.23250198243928027,-0.4060914131439154,0.381343893287325,-0.11194916183450244,-0.24599991462302728,1.0
-7.649664331198778,0.5345147990133525,0.7050826020101768,-1.6310712203996642,0.08097293056139021,0.47301665668426535,1.2212886165909342,0.07558472888642878,0.7924496463803242,0.03677847726580097,0.8714250053606727,0.7102426310504268,-0.37764073769709533,0.11694706907299024,0.01291118960941462,-0.1267745638849912,-0.21039017281616965,0.41369503261079293,0.06896471703920248,-0.2192180347070089,1.0
-5.252027774399748,-0.9257902662647616,-1.0997157479565294,7.510597795564797,-2.187290817685523,3.666926260781383,-1.495951365941781,-2.1647385851759315,-0.17662804138723276,-1.0918584789405752,-1.925506152517478,-0.7471751870204042,1.620508013705087,0.22331375580154433,-0.9480305379737123,0.9670993173058681,-0.09817367950988326,-0.48006589149215173,-0.08355501616177691,0.9626892669298597,1.0
-5.497995124012409,-1.8135277354690529,-1.2981408022411305,0.3881710940859557,-0.7358277209710653,0.7168732252387621,-1.5149446696907807,1.6196983181726914,-0.8615725740371133,0.1336285179475598,-0.48982651010760203,-0.49163477348341733,0.23881773062484402,0.10578578555054585,0.654673944470138,0.07467402276160996,0.17433616018660353,-0.9595683543343008,0.10708240938828684,0.07193253019248569,1.0
-6.689459153365925,8.895446973605324,3.0582900282977112,3.60243579522321,-2.8855994929047815,4.410267010347942,0.9882760528475698,-1.601736375222012,0.6908672111478515,0.5676923676132735,-0.8089606986591058,-0.08635753247349354,-0.11042152112968762,-0.12971081255248046,0.08243300391972175,0.7720886700976441,-0.1825697064958804,-0.1531553314799986,-0.06969249553510837,0.2817178644916576,1.0
-3.771779395041368,-3.7028499710804548,2.413625483097698,-3.3545598041908335,1.6602490628411335,-1.0342753382274652,1.0192628331021927,0.5438147873899559,-2.108387296641009,-0.5887107854301434,1.9359451793602207,-0.08256048388820783,-0.08321022240572651,0.5958706234844617,-1.0049946342062737,0.10546626914305748,-0.38685497133621183,-0.43538194326974977,0.484871116274083,0.4746107330966108,1.0
-3.9181653573357247,1.0120380352073126,1.5728855254102632,-4.36641695971033,0.628095623026722,-0.41558220638035615,-0.4988460328256096,-0.44641086897022975,0.14183013652048315,-0.1317522346366662,0.42623331513002505,-0.05585876077359142,0.5565578620986948,0.27470114765941944,0.7725410118862692,-0.37075749868009833,0.029952821208987068,-0.3485999041222137,-0.6373359106151995,0.42408285740380164,1.0
3.1356086292175305,-8.09762904702725,-11.911450808587308,7.163809054676042,-2.590648719524748,-2.726648821868092,11.687663956157275,9.347492005323852,3.623019797013717,-5.175235359237835,1.781331676323242,-4.5405743933353655,-0.03755344706881636,0.9498260571723418,10.033948906992213,-2.2939717569656457,0.24873007460874447,4.033453446990656,0.8185545141604924,1.8417174991718026,1.0
17.395208683660893,-8.09820027144134,13.483066774263653,3.203759442407999,-3.368132453383212,1.450796211819724,-0.39398272387091904,-0.12327463289877594,-1.1388984957924748,-1.5068339839084137,1.4852618553562869,-3.6757671762359685,1.358876947953728,4.171152819491219,-0.46134348679143233,1.8866695037968322,0.2905385818243462,0.19210215436334022,-0.4916698288979347,0.5130881178305142,1.0
-3.6595432196698487,-4.401960763502097,1.014115680223725,-3.9729797226787316,1.4751108003664746,-0.3951784917091099,-0.2284093286759515,0.461980398807676,-0.39942341225578115,-0.047105219283114064,1.2814376581801672,-0.17427569507948257,0.32828298796485295,0.38269730368499866,-0.13866282884195572,-0.20342821609998962,-0.3271745688955673,-0.5860678986768161,0.025529649821929068,0.2367085680320103,1.0
-7.255161901767659,11.99875835154748,-0.3838973392511186,0.975262359146564,2.2178511077230927,2.483934513065957,2.4555018416519676,0.3713081214686642,-0.00013590554922537912,-0.13956617403758464,0.4552935267153932,-0.7026921236701447,-0.14512140695892362,0.2095966739571632,0.35147263880375745,0.7445893954492364,0.47993280101768254,0.27666688468786876,0.10300438646271282,-0.030103220160348637,1.0
-9.340931713370097,-0.48399009354967415,-1.6919793495922222,6.667656795273709,-1.5150603212941167,1.3746746801754786,1.0142103230244315,-0.5495561152310502,0.3908988556606605,-0.48343298855988603,-0.4402016690447872,0.541071367185502,0.06455787467955991,0.1552295193797716,-1.280552905535959,0.10598572854540322,-0.01727077854849604,-0.3615746231557885,-0.4402772310590861,-0.4355223857413842,1.0
-6.773673282043606,0.31457766697881695,1.8314917077695,1.1181001023554513,-1.4856911223413467,0.42629259807891784,-0.02751043689050081,1.6512844776286457,-0.40025520504111717,-0.020523835949209923,-0.296252041415775,0.41590856853252545,-0.19723953821323914,0.09634880391368095,0.3181912699222221,-0.47351493589121985,-0.272013530911567,-0.2644682855162743,0.0812032583927797,-0.3276758256983805,1.0
-3.9552380724578216,6.423565884134983,-0.1835988506100931,0.04827026157402403,-1.7321762646414387,1.922321494889644,-1.1283004713215667,-0.3595019339815084,-3.6075140872884988,0.6561832340381922,-2.1163274782294708,-1.5184097948121908,-0.26328157081953996,-0.8790122626946686,0.38035917995346913,1.1860541003754426,1.6958786485884854,-0.3414787500665207,0.5896641014294078,0.9046100953127979,1.0
-7.2534014042285495,6.653757660399871,-1.3743848070243352,-0.1190047728998424,2.0994589833517465,1.4273231934450261,1.1051713286746776,1.105434610702688,0.4984243892311091,-0.06516129242235447,0.9809187331126059,0.1749475951423568,0.030923502651060586,0.14629803818165782,0.2842559359800695,0.4421136218785837,0.40970798757200233,0.22200870375848808,0.04461223258243255,-0.013102015481437784,1.0
-7.618544254799599,-3.096077386052028,0.17965193587912504,2.44127115776118,0.9225768011780442,-0.8648401040319882,-0.12946133068858612,-0.20781538997058258,-0.21815234824634344,0.22067429255242854,0.28414137721946237,0.032451981540703334,-0.6806935755088478,-0.18494142777089706,-0.20715312518810747,-0.7097838406136079,0.27284491942173567,-0.04797636924874704,0.007225780755297673,0.020206247983951674,1.0
2.747675450045375,-10.746407019981868,3.1402718603413455,5.623044752429536,0.2118244520822814,3.5286396104746314,-4.598627119902494,2.2159411325983425,3.0033229584365486,-0.7515018511022871,-0.21872119658567102,-0.3329959919245271,1.53557538406884,0.49423614336043886,0.31457134237069173,0.4147422968427832,0.7012506599754047,-0.25655555890901216,-0.9652949811289968,-0.7234016071800254,1.0
-8.485153304072993,4.091770472990681,0.22493874275567566,6.958291290490729,-1.9062236929539338,1.4096273007725821,0.6266862343858304,-1.7565352660491518,-0.5742681215356393,-0.4475400888560046,-0.05577178792732024,-0.04514942511618569,1.9748516912001797,-0.0715059691255685,-0.7949285413954448,0.23827200450948938,-0.6393186762861669,0.23457129034009527,-0.6584277791911697,0.1680417518049928,1.0
-0.13172742841406615,13.793345059030727,6.974059373182594,0.8865002438136935,-0.29858543161758977,2.8653804292664695,0.5028352778653195,-0.3930983193891806,0.46327213668309347,-3.9494234356116444,1.573442575144242,0.37670851062797356,1.8798739649418676,1.0000260810513797,2.222845057973082,1.991292156312221,1.2428577322698697,1.0977219454332718,-0.4240412022639898,-0.738273598387097,1.0
-7.147022809867883,9.375653145859633,-0.3195087198236939,-0.39784290676516737,2.0339629406473434,0.667910407327095,1.2268933846220098,1.3588311185382749,0.6838075622547961,0.25382513158680853,0.16545363805378627,-0.03731191256434695,0.6514978240806728,0.27596809120438404,0.6731330644966842,0.1172544999320635,0.03809805199951005,0.15764321203720516,-0.06533094709108275,-0.29189111853908856,1.0
-6.679479000684396,-6.578199592150046,3.1105494574330628,1.4390483736784137,1.492066596680938,0.378119313871795,-0.504820486818398,0.1745897844503823,0.998640392939114,0.786634416843476,0.6954913050154541,0.5370810779829636,0.11087491162481286,-1.385294532679144,0.17641707669482332,-0.9583679408914054,-0.34247357635523,0.5679369889279167,0.5012287012771636,-0.4786836701914513,1.0
-7.2303890378604425,-2.738175548228886,0.6447403625720243,1.9926336365693276,0.8501787625862609,1.8847264997387212,-0.37023777437241007,-1.0139861484336774,-0.11839567267650497,0.4887034346188026,0.37710064670547494,-0.5443604742324406,-0.3070708698263265,-0.7548695083305995,-0.1143226164046337,-0.9380217816690726,0.5650357649881776,0.30017224697492956,0.48099320373560606,-0.9526332532127227,1.0
0.08907319597892568,-3.9118228254498573,-2.0538738270552788,-6.310772840317857,6.6045109147879035,3.3696778780667644,-0.4210983549048819,-2.905448358016847,0.5770706744432463,-2.5779981234438956,0.34996735437980575,0.9222136943678271,3.272446462702199,-0.5975813347170267,-1.2876601585414598,0.28474729839607427,0.8338482553431597,-0.5273521998895472,0.15461157234038925,-0.4599895623451663,1.0
-7.4287595032075355,-2.3097384148089963,-1.0339888153670023,0.4178474382431201,1.678831656640942,0.8010612236310823,0.46377509128405525,0.7088323796259542,-0.4005325763938976,0.046383636531655004,1.1023850418488346,0.05452076926708879,0.044426938913257386,-0.3455955388250168,-0.296120330891868,-0.22497399623880757,0.11275381158420872,0.0066768606032315825,0.45379246511727367,-0.036468129340720495,1.0
-5.125256074990951,-7.21614057258698,-0.7296878449593636,6.423753906973729,-1.022813374050029,-1.7166506515333557,-1.3479447960898692,1.7127839479141915,0.7045172186772167,-2.08397279362456,-1.7870951826798795,0.01891873157824997,0.5668976091476894,0.4147793619670248,-0.2809973562902681,-0.4789307851221074,-0.6572467800293408,0.1268819719888442,-0.028260896196266705,-0.6676645332960156,1.0
-6.358661740391133,1.660232094652656,1.7620501076263761,6.976655746419681,-3.7544494199572407,1.0744714617205373,-0.23951117296746016,-1.6026862250377913,-1.2841747251759115,-1.6417407872861123,-1.0450331756390958,-0.45800037602906984,1.6243579639595507,-0.008447972275696713,-0.47273982991367236,0.08921996807956267,-0.28028026585053656,-0.22167609838699398,-0.1690256081509843,0.14149060519871726,1.0
2.33478363843996,-6.775127894540686,-1.1133817783228892,-7.073710035529246,2.4265876807644324,-1.933272000740644,-1.6240959742827705,-1.2780942604936985,2.9522971725565594,0.10115140743242312,-1.6540449099972134,0.40121001980331095,1.6360556698077928,-0.24991064177810912,-0.8649516579838294,0.9670676805817884,-0.12422233569527058,0.5642355483533695,-0.3267794792542593,0.21590655373939582,1.0
-5.899909128544209,-3.218207157525926,0.5877138774937316,0.6958286241706447,1.0917006245842087,0.06347656342513885,-0.17844331681992287,0.16458238333696162,-2.0297574502449587,-0.988729496259245,-0.7334499071479421,0.005349273112051245,-0.7922609677310467,-0.03534545671817624,-0.10011433294542806,-0.7141548906002751,-0.4612443195648155,-0.37848198791804694,-0.04974337644766924,0.07907232994314287,1.0
0.6987213875357918,-1.7602573286162908,1.4643609547425664,-6.507838896834855,-0.04187920305873043,0.6987159294202363,-1.3085380440781877,0.010041164724430729,-2.9035705274515853,0.8171161834684102,-0.1833474564168568,-0.4287430518635975,0.5000153773862155,-0.027281963472359005,-0.5095519817914224,0.49770290235269554,0.8499483211925652,-0.05788564032502341,-0.17945418335136215,-1.1329225660807167,1.0
-7.093641402022964,-2.821573500114024,-0.18347921762774766,-1.6817058774292686,0.19166917395721117,-0.5146018938618431,0.9785408488584716,-0.7066728531570068,0.899671945895751,-0.2530697349877764,1.2591903934419197,0.6260744337503323,-0.835504486204268,0.034815097841291505,-0.11959562578595379,-0.06674290487720208,-0.05866387304507409,0.20527833108111687,0.18967341123258014,0.18667639216770857,1.0
-6.36141470351267,2.746972655383554,-0.9299890306247054,-3.0446262257733485,0.38392378360039137,1.0548554959435499,-0.24141651619053206,-0.020042309047403117,0.7136482489298311,0.7523913440404266,0.6310323992882902,0.7306352543512336,0.6524843720865862,0.08335723309484552,0.2646382100868133,0.143112803132653,-0.021753257817745897,-0.05029229009737488,0.15505383299999587,0.32982866124377985,1.0
-1.4910814575758438,1.0705192785402575,2.1601332059380205,-6.205280963422935,0.026336259422021335,1.1409389108976111,-1.2140314639162133,0.18734149267872646,-1.7530911008843588,-0.01018409954020405,-0.8438890916471868,-1.0445441129425959,0.3415977789881463,0.1582534033172353,0.8926012193344598,0.6558859374953641,0.14681484354079682,0.04126236707919939,0.471826800034257,-0.2538430622296116,1.0
0.18466197010159247,1.1871959714233078,-2.9198433345674375,-9.493709002675207,1.0116985154185145,-0.7369271170422187,-0.4922987807664658,-1.610385928971451,4.366946257992163,-2.57307583099432,-0.8140699310003471,-0.5590735015795978,1.7402734914443168,0.4343367752178474,-0.5525055486450425,0.4962796400868255,-0.1485491615637488,0.0948081702528436,0.5701163104418492,0.09113596012458458,1.0
-7.531085548084214,-1.7667293943686,0.8136310661486328,-1.7555283746572146,0.8955313920902583,0.46583654861269175,1.5867042822525388,-0.37442945633235686,-0.2814809993132741,0.0804014550654073,1.2300964398089738,0.574646319289633,-0.9304827691114069,-0.0206400027424391,0.19648370367272705,-0.0677800594323747,-0.6670865524247916,0.466422688783674,0.11279519351831879,-0.2871810426678144,1.0
-5.971541452449996,-3.266661420173334,-1.2330931399302272,-2.0744362217421273,0.7609502886692936,0.5238069041282161,-0.5701607670440144,0.48525864999235024,0.4302155545178686,0.571251955783272,0.9425364930203024,0.40144656996717953,-0.0328420064877315,0.21027150166551214,0.07903201935835624,0.4196643012712803,0.09847651089851335,-0.22163601728417712,0.28755589281679805,-0.002507641233861227,1.0
-7.154787248789624,0.05247411440165939,3.456410877088561,1.710715981249334,0.37971709836377293,-0.5852818212467623,0.6717411515818297,0.08218840817016365,-2.7113440328304725,-0.3448720619619212,0.46701946627447843,-0.699657404254182,-0.13688830832844245,-0.07378594598362409,-0.9038318869516455,-0.1251347543746562,-0.8046731732595018,-0.13551329360190778,0.4528287615595565,-0.3402167855782565,1.0
-3.5834229577611443,-1.1001288389630892,-0.8362874998188753,-4.473060602480334,1.8888408651896815,0.5776417115798544,-0.04897925406222961,-0.3066636764926416,-1.1648057006165713,-0.49225612884777226,-0.7950444527804152,-0.7993221070665149,-0.2962972252763007,0.18496948296456073,0.8495352625292201,0.45251407510185887,-0.024407855798917744,-0.06716721108447672,-0.0957047494247328,0.16831260115875737,1.0
-4.561660843549614,-2.209208887141788,-2.72853944969783,-1.8207535092875151,0.8258932347994751,0.6322115638667943,-1.4044621218757738,-0.5191679859239211,-0.7639060381438263,1.5554911983319115,-1.2126282675810973,-0.7971133026406838,-0.14397062202228472,-0.5950254150500939,1.1260240887723088,0.7248431428729682,0.5145391230081535,0.7115072907207657,0.26309026509135836,-0.09648688690317209,1.0
-6.622959387920105,-1.3998495117569025,2.389892380267779,2.5402200386980525,0.09534639881733575,-0.35379996259505564,0.48686953116180276,-0.010569230693112885,-2.33878488535631,-0.46035316091441847,1.6207322282350693,-0.3664581429990394,-0.9075992249323421,-0.4862937638646533,-0.903803428652486,-0.7838346714456345,0.09645802048839414,-0.03597309862903564,0.09875473739057061,-0.039750426317448184,1.0
-0.24895719816120843,-4.698059002208047,3.839738438875292,-6.648954867733332,0.4245853044176739,-1.773821718370832,-0.7372292343103392,0.03829464284234696,-0.25720396398853707,-0.722971192660915,0.48860742033851307,0.327671646367444,1.0097144628113879,0.9162366881936495,-1.1192494203816588,0.23897004008930203,-0.38990046414627416,-0.5421599294931296,-0.2785694968085885,0.44912319862395067,1.0
-3.3042553965425903,-1.1557629006862302,1.8423758603957128,0.961084277434251,1.0220703437368317,-1.389442360712239,-0.8573889921024701,2.2410772028458044,-0.5161914811624471,-1.915207036506032,-0.15633686667712332,-1.1141526972079507,1.0839108396606378,0.16187340623453172,0.11719830301115841,-1.3566609235341454,-0.33151783653179445,-0.35041141073226817,-0.1256905089646364,-0.28646332154827625,1.0
-6.942841497608475,-4.993897992767712,0.8412182374918018,4.241130886489067,0.555495733637871,1.2011076853141938,-0.18776357927512888,-0.6613558844168824,-1.7783037940216602,-0.2617606567685955,0.20371783720640918,-0.7603612687344424,-0.7733821741952573,-0.9670762334366267,-0.6179087311776628,-0.7858066207385755,0.32171827484808424,0.12190418139602677,0.1427719337241311,-0.3605710861568241,1.0
-5.723945735435846,-3.664029686020335,0.25896706338629033,4.669761769909527,-2.804391073223705,2.333492470734803,-1.3602539976543626,-0.3225304673303253,-0.8871012742472852,0.03380683824418407,-1.1484005797154668,-0.9088204706826812,0.39843106460568034,-0.36552498020553037,-0.24225020600309233,0.5129674752095299,0.1203648574245138,-0.7147520148824401,-0.5330592090827287,0.013954643552761825,1.0
-6.509817759955772,-3.8328298206263023,0.2630315659201495,1.5132300536682812,1.4927027106258979,-1.1914948720114535,0.5639673864994376,0.48866643240530283,-1.5338252561080596,-0.41832553146350837,0.5180701049797266,-0.37545936613424585,-0.8386190139606466,0.5480919153402297,-0.7646441807905038,-1.0394777772420825,-0.09514036207187404,-0.3232690172628413,-0.025329671078281657,0.5140335342768242,1.0
-5.947043958599744,3.4105353542383705,-0.09588331145185708,4.626036973336512,-2.3844086018531465,0.19531391691192806,-0.7583538791956294,1.8677112828729039,0.9873312262199289,-1.7423604607785865,-0.5646684433245068,0.9915332023153753,1.548132773690114,0.4326533693801272,0.13049075402452437,0.2420880966352038,-0.6398662634815988,0.20326622457825327,-0.6199125917842041,-0.10805146623750239,1.0
-6.13150528130414,4.934778976020017,-0.8792094020736483,-4.322273079233739,1.5120729104103194,-1.0385556149811983,1.2265143311296185,-1.198406259226768,2.0303420079401855,-1.1750336766483365,0.06476973176708346,0.9419354339837501,0.7376338194806902,0.8553275565621177,-0.42557829220581844,0.07783244898102154,-0.3487586736972808,-0.20673531424666433,-0.681118132173591,-0.0687789643961168,1.0
-5.163110960600222,-5.076952580100791,1.4789295058924843,-0.1886823809603706,2.4771703204772986,-1.6520275932516313,0.4783080385413544,1.3924184374870103,-0.9432154753263771,-0.460944656420861,1.634921877168248,-0.34316956857677167,0.5820932949521932,0.48553468546898715,-0.468146351496078,-0.6002469401982239,-0.4407446512068631,-0.006810876182953285,0.39886891348001097,0.07125210993612376,1.0
0.2962671062346587,-1.5442996650298735,-3.4130053433615193,-7.731303185125432,1.9643958967177129,-0.9960560237310365,-0.9761749747271724,-1.37123138321168,2.5130674589732744,-1.578612202213268,-1.6296204212257683,0.021013985777109695,1.8714077443404573,-0.21835677451305205,-0.9086417576604823,0.37818428341823357,0.09016719291234604,-0.3823489813497394,-0.22482209753577848,0.38760899541857163,1.0
1.0314256132786255,-3.9171642112681626,2.890761000313403,-7.110510438659935,0.06499093312914611,0.481667369122773,-0.9480555335163595,0.5443557603280285,-2.437816608345708,0.5064148049796486,0.04298635788347685,-1.0387752286638101,0.33654009404948304,0.4947398001323943,0.11030276096800179,0.6512395802527585,-0.23010630330242043,0.05968004983401087,-0.16211334349908973,-0.3003556418240153,1.0
