PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,Target
-6.457115987725555,-2.0801709403573145,3.0247647164903784,1.7729361275517148,-0.015393649444933377,0.12380516429956323,0.0910740815952551,-0.27063649965941283,-1.4670061384359203,-0.2194019407904222,0.9372311633080218,-0.06918181184493977,-0.9694153711641535,-0.7453916357608622,-0.5847839068760889,-0.8486443053578103,0.07076854774690278,-0.01099349194748811,0.41512955971172116,-0.050443877049729614,-0.02259523637896893,0.3421972086546886,-0.4878225936261142,-0.041213757747105534,0.27045234627903947,0.12484493609165936,0.060106743711297594,0.1740085656678838,-0.13559645181402602,-0.25857412664611246,-0.38285696530397684,-0.1343760035896602,0.5943343851251066,0.03926218575091481,0.17566745348759866,-0.08674025017188203,0.1286859916598781,0.5518286720765823,-0.06369349047816841,0.09031934918469695,1.0
-7.663785785334188,3.843852460091169,1.4475789185026517,1.183389167922209,-0.9877595644243584,-0.0353191167835325,0.7615073138537776,-0.049752659329374255,-0.3888933296657314,-0.858296067686109,-0.3455950843168528,0.31101043174470844,-1.424178803820617,0.5961015229150048,-0.2644089023892369,-0.21469898576175964,0.2608205533042669,-0.05840233491223487,0.02165853335769302,-0.557661968182152,0.19285887493612774,-0.09795815375116146,-0.06796039832741398,-0.14197639225774564,0.13212316730751852,-0.02326336255195298,0.3137845263406507,0.17282025323590222,-0.04584933520763839,0.1314228576664523,-0.32079782168831705,-0.08152291873283758,0.2819849594851493,0.09819645358990431,-0.10038752949705544,-0.24999515857189408,0.10613576163276449,-0.1278426238426168,-0.09032751915467147,0.4134988642500422,1.0
-4.713521905055976,-4.268034530051827,1.7126439412613532,-4.195274377603112,1.1850051672658473,-0.4511804168914354,-0.6061588345900151,0.2701511342275279,0.6114264485842456,0.5934063812895216,0.4871288476334949,1.1254176752612,-0.003703909051284149,0.0890451108809921,0.03661448815665313,-0.4739507731332299,-0.025588300834717997,0.22691857765820594,0.19617823565014886,0.3225036235598695,-0.09283093850452553,-0.09231292046177464,0.43656392540088396,0.12993064917576735,0.33575021141115796,-0.30089059541524127,-0.15058206670862628,-0.38018415879377004,0.38812740815973656,0.038171257611996606,0.1804608662828207,-0.008390845065235825,0.14724894986185366,0.3073665102518283,-0.12775329767870494,-0.029677861829632002,-0.3210226534513766,0.1922716600133017,-0.35322409034125196,-0.34829430043431836,1.0
3.668930122067799,-6.607924907843477,11.277476472983503,7.140636837077905,-8.85687332452888,-1.4189778281895715,-2.508784511819918,0.48532877635864313,4.491270196667676,-0.22302162498943923,-3.3192967617873412,0.6700212908622563,0.7439361075735769,0.7238720595703743,0.3460028256947929,0.33565035459929327,-0.7447163843654694,-0.9975341115717868,0.18574015767851038,0.44333065165166063,-0.4462569386647537,-0.3414931617446336,-0.3688932561416132,0.20104792782893127,-0.3524586441054707,-0.3095601733094018,0.10857756503277322,-0.013285846185985384,0.4089114211357334,0.0888352116624486,-0.4830040060660884,0.6778537133116088,-0.49990265879861,0.4275460533515445,0.31205385934968194,-0.25961547255527284,0.12535294372652775,-0.38216768137935,-0.06251816066405519,1.3984148790139554,1.0
-5.570792094561199,-0.4162446895446782,-1.31440990017436,-2.2171677593507435,0.5774401143126743,0.4099079030794247,-0.3819397490393349,0.9906483609163123,0.5022070936610725,-0.15259439863705992,0.38898181532102116,-0.21762169511820872,-0.32852318404154,0.5568585471439619,0.48654135959262546,0.2012889979754845,0.16776595056203647,-0.41217853590472525,-0.3234183656578119,-0.33235791455372155,0.4163974233073727,0.004730449308282508,0.0004289539473566889,-0.22531536333119315,0.1455056138260904,-0.28621711120461363,0.07285536804149449,-0.10851173735498848,-0.05324288179493242,0.02651822787871816,0.08092736488564123,-0.06657959354428167,-0.12864833579955076,0.008468959135168597,0.21041087201592998,-0.0925070910240421,0.14852552636253008,-0.08060225526171319,0.09309717949455806,0.2770163879459007,1.0
-7.377493083024156,-4.092695534577408,-0.09798125925029497,0.1518525306809959,1.212932552585505,0.5702454351177211,0.20481835692027417,0.5689486814299625,0.36902336077436193,0.668156478510048,1.128045729146549,0.35525965194697406,-0.4114004873111521,-0.567264661901475,0.15906220203203797,-0.43333080128943285,0.016680766540953462,0.3205843231333461,-0.007935046546724278,0.06572566737050219,0.1174105067336281,-0.19879354643610717,-0.2821305936576421,0.22591110766586572,0.13104296391852766,-0.09700328569242589,-0.15968464491341558,-0.1189961697700554,0.19826014689340865,-0.36108596256587305,-0.2287915394054472,0.0009506582069803704,0.1256800457456816,0.11119500400478224,0.10307268836615802,0.05036605863744803,0.4139648076233242,0.16084988105112286,-0.14734935720244355,-0.11673955855939144,1.0
-5.383751784403413,-2.31066226585794,-1.590932820197942,-3.498367178732557,-0.3908415410507042,0.11211647524365198,-1.4000166620667494,0.04099180513305206,2.251113889904401,1.8754901823303571,-0.4844507081397681,0.8521206824036346,0.99945608535605,0.024393702833469755,0.8434967263813415,-0.06404147539087954,-0.22900436682556613,-0.3390872307814991,-0.05660978664834093,0.15341662004149947,-0.12322836790658492,-0.05938006597798923,0.16490570851148306,-0.12070312309400505,0.2964186348296873,-0.24653210777799212,0.13033914048942238,0.0544267900979199,-0.5004152400412283,-0.21735731407114398,-0.033539952670434844,0.27214583361954714,0.09968370373896887,-0.13264598201672773,-0.28182519339777323,-0.05569911930433284,-0.17425315135569414,0.29885406817194426,0.061519779796032056,-0.03603773943726339,1.0
-3.1889836433759378,-2.080340017913925,-1.925035181279986,-3.5076262007444496,1.5501585781235647,0.7441728578962434,-1.7976276137716836,-0.8903412563414301,-0.5134853750117885,0.7106879024858461,-0.6499952140980423,0.02175350118161917,0.6323867406773332,0.017449221550089655,0.39122928955237846,0.5839431229896117,0.09052178501519031,0.27857004998290164,0.0614937557600127,-0.06988526830464553,-0.3330695676956952,-0.07578794025257667,-0.08632796099717695,-0.3407166407725678,-0.6120138177799108,-0.20601858310289495,0.05164903168121046,0.4004907545309805,-0.057745832113177936,-0.0931380383404051,0.19862700399066063,0.07484993552682198,-0.20637686260001012,-0.09062040357801926,-0.1130561918331327,-0.1074918221060549,0.014844507924211298,-0.2218102759069303,0.29936129830672115,0.5647774892217405,1.0
-4.190892609923399,-6.052186683492277,5.263733131560944,-2.434041113580588,-1.8302211929345331,0.21385604780409118,-0.6515596528553564,-1.732377492689371,2.8806567623575745,2.539988880286292,0.03223202205034248,1.1523438508969281,0.47637593559761093,-0.6940187854012895,1.116307579584376,-0.7523324610468028,0.46975346550445407,0.01807819220056528,-0.16612961007872062,-0.06944498834571122,-0.06196063060137724,0.5715963463493343,-0.0944162233010522,0.21699628941445395,0.5097894315467698,0.0444288553691049,0.1347728858997841,-0.09867784621199252,-0.3106978435796805,-0.36384252648186366,-0.2705900857606165,0.3782798104451172,0.14661486818106928,0.0060046326602822275,-0.1931050944895497,-0.027189392621322223,-0.010472750726895186,-0.011142967971107254,-0.16867914457417235,0.10230451431918137,1.0
-6.607031270270179,3.4787588371560285,1.7026654413283508,7.808619271277756,-5.1752221902708175,-0.7942182761023555,0.7389125391155016,-0.14672055495541292,5.5978681286903536,-0.4137390906980287,-0.8454845225350396,1.1409419100744376,0.6003553342225489,0.7097590134740988,0.07143874891401514,0.7850901810216669,-0.6578837842061019,0.522235050713886,0.10655822151918089,0.3353354577709005,-0.37090669081584643,-0.3796418753937531,0.29182876845105976,0.03961774430448216,-0.49427411103146013,-0.7410838809714986,-0.5705958146101257,-0.5833050305103883,0.5727864140546531,-0.12138516812341604,-0.28464913752365073,0.7199626266611009,-0.515956738101898,-0.22539803268128328,0.5689455342526863,0.025708253803531145,-0.06988717522965086,0.1573755051963172,-0.5217045356561469,0.40831805801939464,1.0
-4.775889008729599,0.20642507188290338,-1.3579456079481986,-3.9004731948673212,1.5162850678897501,-0.8623498538043874,0.06200013166474905,0.7137279651742695,0.18837592802269176,-0.5075263328099864,-0.4918749463427645,0.015685762654989444,0.39972546024928524,0.7864696036240714,0.25238029113262433,-0.11608505364263894,-0.6167100432670105,-0.325550272867071,-0.6731138591037193,0.29418884749919477,0.04407898285289656,0.04202857725231152,-0.21408811577803757,0.0994337797774598,0.42416215510031474,0.030796963327307025,0.2478827697128183,0.3099506120957626,0.021557842295949314,-0.054576197443651636,0.22501393310317408,0.28993025755568297,0.2530522242797408,-0.1552315574342014,-0.4536975156910136,0.07967383143856512,-0.03086935078008285,-0.26303667625874255,-0.11483472009910395,-0.37460022012864946,1.0
-4.904414674169377,-3.4866552396127393,4.322036410131982,-1.1268198739590387,-3.008536695273048,1.8860916658830182,-0.7666117884609591,-2.6101184350928737,1.4106796176551257,1.5395367511063816,-0.2701688591838136,0.08873383064534046,-0.5511890957937642,-0.8868775258735361,0.8989034444710433,-0.6739093917599978,0.5494554150090641,-0.4504222515525975,0.2936925746786491,0.15714804521246406,-0.9070968465462286,0.25859462740003414,-0.23691769219592768,0.1929292099703295,0.21673021767568734,-0.2105994221708558,-0.20462839954236212,-0.3004057296677973,-0.2692122166424388,-0.42060756337180966,-0.07923645062162522,-0.10757542990161355,-0.36043716627515626,-0.7719382861751174,0.054130281059336566,0.11060423316080611,0.16617477837940836,-0.4701312407815073,0.45000677102583997,0.06903690324605943,1.0
-3.7795332252939104,0.7187320881664616,-2.33460059042695,-4.675379810944131,-0.23443012579696565,0.6067255963324708,-0.015493948262699314,0.30093513013936213,-2.4186782843837533,0.07221353659480789,-0.3691528762509731,-0.5468017242868828,-0.5169450926859637,0.2961447054330447,0.5784012246542344,1.0458537480579475,-0.028988230089845524,0.24728044775593092,-0.22778030773839184,0.12416579411904821,0.2417346732142176,0.04965414381597261,0.25263633646957206,0.01319855347408909,-0.03734140069753644,0.44235763969734826,-0.17395110593408064,0.27449256398245425,0.2580161190855731,-0.3383382669046802,0.02927641306279629,-0.14380881853430016,-0.5815167303784754,0.012163947662426677,0.005533859670261473,0.06228680186144975,-0.13494160587735815,-0.3110979301414334,-0.09899882700763497,-0.008179397524615634,1.0
-7.613992899703481,8.073331306297076,-1.160153424477621,-0.7921095085174543,2.7567490143375926,0.16234514536425082,2.3050766826333833,1.0310015283169345,0.056991716504402344,-0.4670936457463909,0.9746863822416376,0.16669939644595758,0.2431905320432095,0.11510546009892553,0.007621443400808781,0.23250198243928027,-0.4060914131439154,0.381343893287325,-0.11194916183450244,-0.24599991462302728,0.1809629578189019,0.10462175947548027,-0.1855613099607497,0.026655486965715812,0.15622371156999215,0.040127976327775434,-0.2637813269519157,0.0427772669109496,-0.0606122419442508,0.01529985995307756,0.06172267589420546,0.21457155233754596,0.15454125614120556,0.1027881531667133,-0.08393830031220245,0.13158600087783867,-0.015811737564717904,0.08476816130032488,0.1536539961923307,0.16625568845487218,1.0
-7.649664331198778,0.5345147990133525,0.7050826020101768,-1.6310712203996642,0.08097293056139021,0.47301665668426535,1.2212886165909342,0.07558472888642878,0.7924496463803242,0.03677847726580097,0.8714250053606727,0.7102426310504268,-0.37764073769709533,0.11694706907299024,0.01291118960941462,-0.1267745638849912,-0.21039017281616965,0.41369503261079293,0.06896471703920248,-0.2192180347070089,0.14249842818899372,-0.2142685264070019,0.4261919451944918,-0.30501535610447655,-0.15842645334940286,0.12677186420448866,0.28395260826168733,-0.0029104492303659232,-0.160072300267264,0.3250197326343897,0.05915453435670498,-0.4659090410028289,0.051924197908036304,0.22081264363568637,0.07468955495678228,-0.14090763335868234,-0.021390711428063276,0.2066132409703236,-0.28942009198128993,0.2870788909755257,1.0
-5.252027774399748,-0.9257902662647616,-1.0997157479565294,7.510597795564797,-2.187290817685523,3.666926260781383,-1.495951365941781,-2.1647385851759315,-0.17662804138723276,-1.0918584789405752,-1.925506152517478,-0.7471751870204042,1.620508013705087,0.22331375580154433,-0.9480305379737123,0.9670993173058681,-0.09817367950988326,-0.48006589149215173,-0.08355501616177691,0.9626892669298597,-0.12001369631727618,0.1278068995220072,0.582610005262504,-0.13681730538624137,-0.22537885592321286,-0.39395618796984094,-0.28089615613399294,-0.11347653383175499,0.4087593915710652,-0.13154134329684689,0.23629485141867088,0.10502371423169365,-0.28412704957756435,-0.11750973951745619,-0.07978274448806527,0.2894389272796165,0.11016536294587873,-0.09782123898594605,0.45727050611164965,0.22309258555241165,1.0
-5.497995124012409,-1.8135277354690529,-1.2981408022411305,0.3881710940859557,-0.7358277209710653,0.7168732252387621,-1.5149446696907807,1.6196983181726914,-0.8615725740371133,0.1336285179475598,-0.48982651010760203,-0.49163477348341733,0.23881773062484402,0.10578578555054585,0.654673944470138,0.07467402276160996,0.17433616018660353,-0.9595683543343008,0.10708240938828684,0.07193253019248569,-0.0375631754572468,-0.2738538736095702,0.061393343232034214,-0.043933247939400386,-0.3733936275162848,-0.34903853388032635,-0.18300244046271813,0.30127922004182206,0.4348860863444487,0.33878375631305807,0.16745236906162983,-0.12142567146001282,-0.07115871493029688,-0.038541875853139285,-0.014924201982067536,0.1767790761542412,-0.04148862886503425,-0.04283690295048481,0.3826533334905137,-0.37278982457592214,1.0
-6.689459153365925,8.895446973605324,3.0582900282977112,3.60243579522321,-2.8855994929047815,4.410267010347942,0.9882760528475698,-1.601736375222012,0.6908672111478515,0.5676923676132735,-0.8089606986591058,-0.08635753247349354,-0.11042152112968762,-0.12971081255248046,0.08243300391972175,0.7720886700976441,-0.1825697064958804,-0.1531553314799986,-0.06969249553510837,0.2817178644916576,-0.4280751091402974,-0.6097692439128606,0.3992048537510709,-0.3139854749468981,-0.40880139628692913,0.16897781539456874,-0.28992760083455565,-0.05959797084439966,0.06929321784623003,-0.09383232897697762,-0.009911668465387113,0.646646713707524,-0.0510730455285113,-0.09313565555186337,0.14133112898061634,0.04221504212771448,-0.42196125130258666,0.41335429531961726,0.0007402515281473288,-0.07203382781456139,1.0
-3.771779395041368,-3.7028499710804548,2.413625483097698,-3.3545598041908335,1.6602490628411335,-1.0342753382274652,1.0192628331021927,0.5438147873899559,-2.108387296641009,-0.5887107854301434,1.9359451793602207,-0.08256048388820783,-0.08321022240572651,0.5958706234844617,-1.0049946342062737,0.10546626914305748,-0.38685497133621183,-0.43538194326974977,0.484871116274083,0.4746107330966108,-0.5972865673426246,0.13110591413493242,0.43760242140291455,0.07460868387380795,-0.19169699216537114,0.24126389064570639,-0.13088024199595744,-0.33647273703614294,0.4059183250222585,-0.015888478269035722,0.05714631590823613,0.005535870512605033,-0.281716963072434,-0.10815077192688782,0.2399426927695466,0.5770884862913368,0.06045927563986267,0.019674754508820055,-0.1722227498930544,-0.2969433077171682,1.0
-3.9181653573357247,1.0120380352073126,1.5728855254102632,-4.36641695971033,0.628095623026722,-0.41558220638035615,-0.4988460328256096,-0.44641086897022975,0.14183013652048315,-0.1317522346366662,0.42623331513002505,-0.05585876077359142,0.5565578620986948,0.27470114765941944,0.7725410118862692,-0.37075749868009833,0.029952821208987068,-0.3485999041222137,-0.6373359106151995,0.42408285740380164,-0.1176907426924441,0.13866025024304038,-0.43680273402374026,0.4138034338950006,0.060252575201172276,-0.45661250589088664,-0.04736252228649181,-0.24789272728730713,-0.06453290855793199,0.032316697435812836,0.08433313018524917,-0.01873780884158459,0.34915745245397123,0.22962397542444268,0.20198903542870622,0.2143042767368939,-0.23445604565588654,-0.21875603247525208,-0.11894383517340995,-0.01648782009099463,1.0
3.1356086292175305,-8.09762904702725,-11.911450808587308,7.163809054676042,-2.590648719524748,-2.726648821868092,11.687663956157275,9.347492005323852,3.623019797013717,-5.175235359237835,1.781331676323242,-4.5405743933353655,-0.03755344706881636,0.9498260571723418,10.033948906992213,-2.2939717569656457,0.24873007460874447,4.033453446990656,0.8185545141604924,1.8417174991718026,-1.0839595415883407,-1.440511429091918,0.7648638070730177,-0.019354809717616953,0.15589934505198438,-0.8786510334580939,-0.1881851245240314,0.09033585251572174,0.4556379546343081,-0.8495515686354006,1.1141054845513663,-0.36572896396581533,0.7307559114316847,-1.440000835625595,-0.6343775712624796,1.5368768259847487,-2.0791464726974995,-0.0432951958710951,0.11760104361182089,0.5257632971226588,1.0
17.395208683660893,-8.09820027144134,13.483066774263653,3.203759442407999,-3.368132453383212,1.450796211819724,-0.39398272387091904,-0.12327463289877594,-1.1388984957924748,-1.5068339839084137,1.4852618553562869,-3.6757671762359685,1.358876947953728,4.171152819491219,-0.46134348679143233,1.8866695037968322,0.2905385818243462,0.19210215436334022,-0.4916698288979347,0.5130881178305142,-0.49987524317282006,0.771583869110762,0.018623545595662483,0.2309963747402532,0.5059623482577054,0.07478445988040816,0.06081702617476273,0.4384704550124023,0.10019877413222525,-0.49184134523448975,-0.6225384822758564,-0.3966681471872273,-0.023978254373218905,-0.024843879568345724,-0.1156170933706755,-0.4426643026822968,0.5561677870270952,0.2617510784111434,0.040789998374687,-0.395344048111638,1.0
-3.6595432196698487,-4.401960763502097,1.014115680223725,-3.9729797226787316,1.4751108003664746,-0.3951784917091099,-0.2284093286759515,0.461980398807676,-0.39942341225578115,-0.047105219283114064,1.2814376581801672,-0.17427569507948257,0.32828298796485295,0.38269730368499866,-0.13866282884195572,-0.20342821609998962,-0.3271745688955673,-0.5860678986768161,0.025529649821929068,0.2367085680320103,-0.09283352357546144,-0.00024735739694589295,-0.29276248237324276,0.013175118703905572,0.13100264447524146,-0.3066697944290039,0.04977019736027269,-0.036938976544214824,0.4334119591080594,0.022975076844464613,-0.1316520993601283,0.08583389394426545,-0.20047244973177755,-0.12421291131434287,0.3867782863535215,0.25636261287785367,-0.20788286964618857,-0.004653754492711482,-0.06798341258513313,-0.1976502294923584,1.0
-7.255161901767659,11.99875835154748,-0.3838973392511186,0.975262359146564,2.2178511077230927,2.483934513065957,2.4555018416519676,0.3713081214686642,-0.00013590554922537912,-0.13956617403758464,0.4552935267153932,-0.7026921236701447,-0.14512140695892362,0.2095966739571632,0.35147263880375745,0.7445893954492364,0.47993280101768254,0.27666688468786876,0.10300438646271282,-0.030103220160348637,0.053609779923155854,-0.20349030997416323,-0.07333736651215003,-0.19085013683176083,-0.21722573660642963,-0.012958314103646784,-0.0996708899202762,0.16864513252963625,0.15102754769701515,-0.1728921195825759,0.28936717191212696,0.18705156879594242,0.3675392216688132,0.07548974212168669,0.04123478766435398,-0.05726287912908551,0.10768387671932911,-0.26434423759448433,-0.26900824820732494,-0.07229481681692473,1.0
-9.340931713370097,-0.48399009354967415,-1.6919793495922222,6.667656795273709,-1.5150603212941167,1.3746746801754786,1.0142103230244315,-0.5495561152310502,0.3908988556606605,-0.48343298855988603,-0.4402016690447872,0.541071367185502,0.06455787467955991,0.1552295193797716,-1.280552905535959,0.10598572854540322,-0.01727077854849604,-0.3615746231557885,-0.4402772310590861,-0.4355223857413842,0.3707225643088029,-0.05445047473991388,-0.16608334932947322,-0.21927135109093665,0.051105391594640406,-0.20556208264936993,0.10268858525819013,-0.3766986803950959,-0.009983941082271075,-0.015249085725242723,0.11244745593483685,0.058300532331403976,0.009810864150711189,-0.1386622037113003,-0.0687274256598987,0.4285602177787158,0.21886470311575895,-0.17617558826169705,-0.12018645503057626,0.008658878444437253,1.0
